season_id,season_name,season_year,team_id,team_name,matches_played,wins,draws,losses,total_points,points_per_game,goals_for,goals_against,goal_difference,goals_per_game,goals_conceded_per_game,clean_sheets,clean_sheet_percentage,total_xg,xg_per_game,xg_difference,xg_diff_per_game,total_big_chances_created,big_chances_created_per_game,total_big_chances_missed,big_chances_missed_per_game,total_shots,shots_per_game,total_shots_on_target,shots_on_target_per_game,total_shots_inside_box,shots_inside_box_per_game,total_shots_outside_box,shots_outside_box_per_game,total_corners,corners_per_game,avg_dribbles_success_pct,total_hit_woodwork,total_saves,saves_per_game,total_tackles,tackles_per_game,avg_tackles_won_pct,total_interceptions,interceptions_per_game,total_clearances,clearances_per_game,total_blocked_shots,blocked_shots_per_game,total_ball_recoveries,ball_recoveries_per_game,avg_aerial_duels_pct,avg_ground_duels_pct,avg_duels_won_pct,total_errors_lead_to_goal,total_errors_lead_to_shot,avg_possession_pct,total_accurate_passes,total_passes,pass_accuracy_pct,accurate_passes_per_game,total_passes_per_game,total_accurate_long_balls,accurate_long_balls_per_game,total_accurate_crosses,accurate_crosses_per_game,total_final_third_entries,final_third_entries_per_game,total_touches_in_box_possession,touches_in_box_per_game_possession,total_dispossessed,dispossessed_per_game,total_yellow_cards,yellow_cards_per_game,total_red_cards,total_fouls,fouls_per_game,total_offsides,offsides_per_game,total_free_kicks,free_kicks_per_game,last_5_results,points_last_5,wins_last_5,draws_last_5,losses_last_5,goals_for_last_5,goals_against_last_5,halftime_leading_count,halftime_leading_wins,halftime_leading_win_pct,conceded_first_count,points_after_conceding_first,points_pct_after_conceding_first
6261,Ekstraklasa 13/14,13/14,3115,Widzew Łódź,37,7,10,20,31,0.84,36,59,-23,0.97,1.59,4,10.8,0,0.00,36.00,0.97,0,0.00,0,0.00,200,5.41,85,2.30,0,0.00,0,0.00,97,2.62,,0,80,2.16,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,43.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,42,1.14,6,307,8.30,18,0.49,359,9.70,WWLLL,6,2,0,3,6,6,8,7,87.5,33,28,28.3
6261,Ekstraklasa 13/14,13/14,3113,Zagłębie Lubin,37,7,10,20,31,0.84,32,51,-19,0.86,1.38,7,18.9,0,0.00,32.00,0.86,0,0.00,0,0.00,285,7.70,125,3.38,0,0.00,0,0.00,120,3.24,,0,83,2.24,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,51,1.38,4,319,8.62,36,0.97,379,10.24,LLLDL,1,0,1,4,1,10,10,6,60.0,30,28,31.1
4634,Ekstraklasa 12/13,12/13,3106,Legia Warszawa,30,20,7,3,67,2.23,59,22,37,1.97,0.73,14,46.7,0,0.00,59.00,1.97,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WWWWD,13,4,1,0,10,1,13,7,53.8,16,27,56.3
4634,Ekstraklasa 12/13,12/13,3121,Lech Poznań,30,19,4,7,61,2.03,46,22,24,1.53,0.73,17,56.7,0,0.00,46.00,1.53,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WWDLW,10,3,1,1,7,4,12,6,50.0,13,16,41.0
4634,Ekstraklasa 12/13,12/13,3108,Śląsk Wrocław,30,13,8,9,47,1.57,44,42,2,1.47,1.40,8,26.7,0,0.00,44.00,1.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLDWL,4,1,1,3,9,9,8,5,62.5,22,27,40.9
4634,Ekstraklasa 12/13,12/13,7918,Piast Gliwice,30,13,7,10,46,1.53,41,41,0,1.37,1.37,7,23.3,0,0.00,41.00,1.37,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DWLDW,8,2,2,1,9,8,8,2,25.0,23,20,29.0
4634,Ekstraklasa 12/13,12/13,3110,Górnik Zabrze,30,12,7,11,43,1.43,35,31,4,1.17,1.03,9,30.0,0,0.00,35.00,1.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDLDD,4,0,4,1,4,7,13,8,61.5,21,25,39.7
4634,Ekstraklasa 12/13,12/13,3119,Polonia Warszawa,30,11,9,10,42,1.40,45,34,11,1.50,1.13,7,23.3,0,0.00,45.00,1.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLWDW,7,2,1,2,8,5,8,3,37.5,23,25,36.2
4634,Ekstraklasa 12/13,12/13,3113,Zagłębie Lubin,30,11,7,12,40,1.33,38,37,1,1.27,1.23,10,33.3,0,0.00,38.00,1.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDLLD,3,0,3,2,4,8,9,5,55.6,20,27,45.0
4634,Ekstraklasa 12/13,12/13,3111,Wisła Kraków,30,10,8,12,38,1.27,28,35,-7,0.93,1.17,10,33.3,0,0.00,28.00,0.93,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDLLW,5,1,2,2,5,5,7,4,57.1,20,21,35.0
4634,Ekstraklasa 12/13,12/13,7913,KS Lechia Gdańsk,30,10,8,12,38,1.27,42,43,-1,1.40,1.43,8,26.7,0,0.00,42.00,1.40,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDLDL,3,0,3,2,10,8,11,3,27.3,22,21,31.8
4634,Ekstraklasa 12/13,12/13,7691,Jagiellonia Białystok,30,8,13,9,37,1.23,31,45,-14,1.03,1.50,7,23.3,0,0.00,31.00,1.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WWDLD,8,2,2,1,2,12,9,4,44.4,23,29,42.0
4634,Ekstraklasa 12/13,12/13,5065,MKS Korona Kielce,30,9,9,12,36,1.20,32,37,-5,1.07,1.23,7,23.3,0,0.00,32.00,1.07,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLWWL,6,2,0,3,6,6,6,6,100.0,23,26,37.7
4634,Ekstraklasa 12/13,12/13,3117,Pogoń Szczecin,30,10,5,15,35,1.17,29,39,-10,0.97,1.30,7,23.3,0,0.00,29.00,0.97,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WLWDD,8,2,2,1,8,6,10,6,60.0,23,20,29.0
4634,Ekstraklasa 12/13,12/13,3115,Widzew Łódź,30,8,9,13,33,1.10,30,41,-11,1.00,1.37,8,26.7,0,0.00,30.00,1.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DWLDL,5,1,2,2,3,9,9,5,55.6,22,21,31.8
4634,Ekstraklasa 12/13,12/13,7919,Podbeskidzie Bielsko-Biała,30,8,8,14,32,1.07,39,43,-4,1.30,1.43,4,13.3,0,0.00,39.00,1.30,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DWDDL,6,1,3,1,8,6,11,2,18.2,26,17,21.8
4634,Ekstraklasa 12/13,12/13,3105,Ruch Chorzów,30,8,7,15,31,1.03,35,48,-13,1.17,1.60,4,13.3,0,0.00,35.00,1.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLWDW,7,2,1,2,7,9,3,1,33.3,26,24,30.8
4634,Ekstraklasa 12/13,12/13,3128,GKS Bełchatów,30,7,10,13,31,1.03,24,38,-14,0.80,1.27,8,26.7,0,0.00,24.00,0.80,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DLWWD,8,2,2,1,9,6,8,5,62.5,22,22,33.3
3411,Ekstraklasa 11/12,11/12,3108,Śląsk Wrocław,30,17,5,8,56,1.87,47,31,16,1.57,1.03,11,36.7,0,0.00,47.00,1.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DWWWW,13,4,1,0,8,4,11,7,63.6,19,25,43.9
3411,Ekstraklasa 11/12,11/12,3105,Ruch Chorzów,30,16,7,7,55,1.83,44,28,16,1.47,0.93,10,33.3,0,0.00,44.00,1.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLDL,5,1,2,2,7,3,10,6,60.0,20,32,53.3
3411,Ekstraklasa 11/12,11/12,3106,Legia Warszawa,30,15,8,7,53,1.77,42,17,25,1.40,0.57,17,56.7,0,0.00,42.00,1.40,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WLLDW,7,2,1,2,3,4,13,5,38.5,13,11,28.2
3411,Ekstraklasa 11/12,11/12,3121,Lech Poznań,30,15,7,8,52,1.73,42,22,20,1.40,0.73,16,53.3,0,0.00,42.00,1.40,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WWWDW,13,4,1,0,5,1,8,5,62.5,14,21,50.0
3411,Ekstraklasa 11/12,11/12,5065,MKS Korona Kielce,30,13,9,8,48,1.60,34,29,5,1.13,0.97,14,46.7,0,0.00,34.00,1.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LDDDD,4,0,4,1,4,5,12,7,58.3,16,12,25.0
3411,Ekstraklasa 11/12,11/12,3119,Polonia Warszawa,30,13,6,11,45,1.50,33,32,1,1.10,1.07,10,33.3,0,0.00,33.00,1.10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLDW,8,2,2,1,3,8,9,5,55.6,20,22,36.7
3411,Ekstraklasa 11/12,11/12,3111,Wisła Kraków,30,12,7,11,43,1.43,29,26,3,0.97,0.87,10,33.3,0,0.00,29.00,0.97,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DLWDW,8,2,2,1,7,6,6,4,66.7,20,29,48.3
3411,Ekstraklasa 11/12,11/12,3110,Górnik Zabrze,30,11,9,10,42,1.40,36,30,6,1.20,1.00,10,33.3,0,0.00,36.00,1.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWWLW,9,3,0,2,7,4,11,8,72.7,20,25,41.7
3411,Ekstraklasa 11/12,11/12,3113,Zagłębie Lubin,30,11,7,12,40,1.33,36,42,-6,1.20,1.40,8,26.7,0,0.00,36.00,1.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLLD,5,1,2,2,10,4,7,3,42.9,22,16,24.2
3411,Ekstraklasa 11/12,11/12,7691,Jagiellonia Białystok,30,11,6,13,39,1.30,35,45,-10,1.17,1.50,6,20.0,0,0.00,35.00,1.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WLWWL,9,3,0,2,6,8,8,8,100.0,24,33,45.8
3411,Ekstraklasa 11/12,11/12,3115,Widzew Łódź,30,9,12,9,39,1.30,25,26,-1,0.83,0.87,13,43.3,0,0.00,25.00,0.83,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LDDWL,5,1,2,2,3,2,6,3,50.0,17,15,29.4
3411,Ekstraklasa 11/12,11/12,7919,Podbeskidzie Bielsko-Biała,30,9,8,13,35,1.17,26,39,-13,0.87,1.30,10,33.3,0,0.00,26.00,0.87,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLLDL,1,0,1,4,3,9,5,1,20.0,20,10,16.7
3411,Ekstraklasa 11/12,11/12,3128,GKS Bełchatów,30,7,10,13,31,1.03,34,36,-2,1.13,1.20,7,23.3,0,0.00,34.00,1.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWDWW,10,3,1,1,6,6,6,4,66.7,23,22,31.9
3411,Ekstraklasa 11/12,11/12,7913,KS Lechia Gdańsk,30,7,10,13,31,1.03,21,30,-9,0.70,1.00,11,36.7,0,0.00,21.00,0.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWDLL,4,1,1,3,5,5,7,3,42.9,19,15,26.3
3411,Ekstraklasa 11/12,11/12,3123,ŁKS Łódź,30,5,9,16,24,0.80,23,53,-30,0.77,1.77,7,23.3,0,0.00,23.00,0.77,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LLWDL,4,1,1,3,6,10,6,1,16.7,23,14,20.3
3411,Ekstraklasa 11/12,11/12,4901,Cracovia,30,4,10,16,22,0.73,20,41,-21,0.67,1.37,7,23.3,0,0.00,20.00,0.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLLL,4,1,1,3,3,7,4,3,75.0,23,26,37.7
2737,Ekstraklasa 10/11,10/11,3111,Wisła Kraków,30,17,5,8,56,1.87,44,29,15,1.47,0.97,14,46.7,0,0.00,44.00,1.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDLWW,8,2,2,1,5,4,12,7,58.3,16,23,47.9
2737,Ekstraklasa 10/11,10/11,3106,Legia Warszawa,30,15,4,11,49,1.63,45,38,7,1.50,1.27,10,33.3,0,0.00,45.00,1.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDWWW,13,4,1,0,12,3,9,5,55.6,20,24,40.0
2737,Ekstraklasa 10/11,10/11,3108,Śląsk Wrocław,30,13,10,7,49,1.63,46,34,12,1.53,1.13,11,36.7,0,0.00,46.00,1.53,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLWD,8,2,2,1,13,6,6,4,66.7,19,27,47.4
2737,Ekstraklasa 10/11,10/11,7691,Jagiellonia Białystok,30,14,6,10,48,1.60,38,32,6,1.27,1.07,13,43.3,0,0.00,38.00,1.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WLWLL,6,2,0,3,6,6,7,6,85.7,17,18,35.3
2737,Ekstraklasa 10/11,10/11,3121,Lech Poznań,30,13,6,11,45,1.50,37,23,14,1.23,0.77,13,43.3,0,0.00,37.00,1.23,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WDLWL,7,2,1,2,8,4,9,6,66.7,17,9,17.6
2737,Ekstraklasa 10/11,10/11,3110,Górnik Zabrze,30,13,6,11,45,1.50,36,40,-4,1.20,1.33,9,30.0,0,0.00,36.00,1.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WLWDL,7,2,1,2,10,4,10,6,60.0,21,17,27.0
2737,Ekstraklasa 10/11,10/11,3119,Polonia Warszawa,30,12,8,10,44,1.47,41,26,15,1.37,0.87,14,46.7,0,0.00,41.00,1.37,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DLDWW,8,2,2,1,7,0,8,3,37.5,16,18,37.5
2737,Ekstraklasa 10/11,10/11,7913,KS Lechia Gdańsk,30,12,7,11,43,1.43,37,36,1,1.23,1.20,10,33.3,0,0.00,37.00,1.23,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DLWLD,5,1,2,2,6,6,5,3,60.0,20,25,41.7
2737,Ekstraklasa 10/11,10/11,3115,Widzew Łódź,30,11,10,9,43,1.43,41,34,7,1.37,1.13,6,20.0,0,0.00,41.00,1.37,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWDWL,7,2,1,2,6,7,10,7,70.0,24,32,44.4
2737,Ekstraklasa 10/11,10/11,3128,GKS Bełchatów,30,10,10,10,40,1.33,31,33,-2,1.03,1.10,12,40.0,0,0.00,31.00,1.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,WWDLW,10,3,1,1,4,7,8,5,62.5,18,17,31.5
2737,Ekstraklasa 10/11,10/11,3113,Zagłębie Lubin,30,10,9,11,39,1.30,31,38,-7,1.03,1.27,9,30.0,0,0.00,31.00,1.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,DDDLD,4,0,4,1,5,7,5,4,80.0,21,26,41.3
2737,Ekstraklasa 10/11,10/11,3105,Ruch Chorzów,30,10,8,12,38,1.27,29,32,-3,0.97,1.07,13,43.3,0,0.00,29.00,0.97,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LDDLD,3,0,3,2,4,8,10,4,40.0,17,9,17.6
2737,Ekstraklasa 10/11,10/11,5065,MKS Korona Kielce,30,10,7,13,37,1.23,34,48,-14,1.13,1.60,8,26.7,0,0.00,34.00,1.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWLWD,7,2,1,2,4,11,5,3,60.0,22,18,27.3
2737,Ekstraklasa 10/11,10/11,4901,Cracovia,30,8,5,17,29,0.97,37,47,-10,1.23,1.57,7,23.3,0,0.00,37.00,1.23,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,,0,0,0.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,LWDLD,5,1,2,2,6,5,8,6,75.0,23,16,23.2
